"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_20
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 9, 14)",1.0026776760078246
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 9, 15)",1.0140408139396089
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 0)",1.0021568257515556
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 1)",0.5398061598274503
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 2)",1.002465643787959
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 3)",0.5427851980728954
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 4)",1.0021568243055945
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 5)",0.537465088356055
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 6)",1.0023026554182648
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 7)",0.5385478705887076
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 8)",1.0021568257515556
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 9)",0.5453385212794701
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 10)",1.002374961376992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 11)",0.5366579020089024
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 12)",1.002374961376992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 13)",0.5353293143248218
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 14)",1.002287955078971
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 10, 15)",0.5405953736390489
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 0)",1.0024643141624547
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 1)",1.051008537555031
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 2)",1.002671235317363
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 3)",1.0318529121365425
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 4)",1.0023915891874164
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 5)",1.0314159054955108
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 6)",1.0024867677821203
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 7)",1.0352923338877775
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 8)",1.0024643173712982
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 9)",1.0262132526868697
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 10)",1.002486771545724
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 11)",1.0322681029044132
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 12)",1.0023915891874164
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 13)",1.0319404863289785
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 14)",1.002671242896312
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 11, 15)",1.028293185766672
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 0)",1.0023749644585174
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 1)",0.5507713003388485
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 2)",1.0024656429972854
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 3)",0.5497041803739148
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 4)",1.002374961376992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 5)",0.5464086345606431
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 6)",1.0023026554182648
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 7)",0.5449455410140053
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 8)",1.0023749644585174
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 9)",0.5420193513551882
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 10)",1.002374961376992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 11)",0.5489691407888955
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 12)",1.002374965937999
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 13)",0.5399129110294119
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 14)",1.002287953096228
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 12, 15)",0.542066181998758
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 0)",1.002531285821208
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 1)",1.0195194347829182
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 2)",1.0027721065121884
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 3)",1.0361073534029344
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 4)",1.0025387676937711
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 5)",1.015908857133213
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 6)",1.00257103297171
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 7)",1.0255546178542774
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 8)",1.0025312877375665
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 9)",1.0213369791296834
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 10)",1.002571032335697
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 11)",1.0308143859673042
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 12)",1.002538767540366
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 13)",1.0156996817575514
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 14)",1.002772106478846
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 13, 15)",1.0118306585583634
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 0)",1.0019586962708298
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 1)",0.5397567964480192
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 2)",1.0023010242048247
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 3)",0.5384480839851453
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 4)",1.0019587043165334
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 5)",0.5484034450887341
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 6)",1.0023010178280876
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 7)",0.5354521232436456
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 8)",1.0019586962708298
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 9)",0.5432201032649542
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 10)",1.002287955078971
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 11)",0.5418802272187231
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 12)",1.002287953096228
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 13)",0.5445215710680794
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 14)",1.0022879497949366
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 14, 15)",0.5423361179796202
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 0)",1.0026315260567753
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 1)",1.0178365883022056
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 2)",1.00275215646647
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 3)",1.0242944774964953
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 4)",1.0025906613325537
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 5)",1.030497926704405
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 6)",1.002581706805479
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 7)",1.0193897674210786
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 8)",1.0026315282480178
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 9)",1.0204457466274526
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 10)",1.0025816995101666
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 11)",1.0326427358952062
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 12)",1.0025906613325537
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 13)",1.0419332456210877
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 14)",1.0027521565076103
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(10, 15, 15)",1.0231814337123095
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 0)",0.1321338746154452
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 1)",1.0181165890806425
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 2)",0.5457461241033457
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 3)",1.0192638721657288
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 4)",0.1358075914991538
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 5)",1.0327636853235198
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 6)",0.5397323521695835
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 7)",1.0279964867829698
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 8)",0.1328879314853868
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 9)",1.0157668645375435
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 10)",0.5452910604630015
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 11)",1.0144609453760358
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 12)",0.1341907189081984
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 13)",1.0440569157309665
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 14)",0.5383253049128313
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 0, 15)",1.0273488648673414
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 0)",1.027514050030773
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 1)",1.0088642413524445
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 2)",1.0145498553892114
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 3)",1.0133750722986694
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 4)",1.0330582960529544
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 5)",1.0037154315192405
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 6)",1.0264650694994872
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 7)",1.0489824512039558
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 8)",1.0302908825831796
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 9)",1.0045937966166432
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 10)",1.0239222391289169
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 11)",1.01688336785471
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 12)",1.0302647371675124
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 13)",1.0070701934845352
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 14)",1.0243239265127284
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 1, 15)",1.0259978496492594
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 0)",0.5460707755068115
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 1)",1.0344501001534774
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 2)",0.5434341135457236
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 3)",1.027879005787331
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 4)",0.543985419996767
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 5)",1.035144828044448
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 6)",0.5398944548511916
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 7)",1.0069030516035158
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 8)",0.5448951374942597
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 9)",1.0216704699066947
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 10)",0.5356746528247011
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 11)",1.031903056566318
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 12)",0.5481350025351721
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 13)",1.020040565992083
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 14)",0.5461539996251669
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 2, 15)",1.031324807511191
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 0)",1.0247793657499025
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 1)",1.0028201600500706
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 2)",1.022741611227544
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 3)",1.0254766437764482
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 4)",1.0191792965434003
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 5)",1.011729337045461
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 6)",1.0161530070183942
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 7)",1.0129724054476077
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 8)",1.0340091461833265
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 9)",1.0293969171186403
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 10)",1.0315007260314353
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 11)",1.0290652670014102
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 12)",1.020003877057659
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 13)",1.0132282724940638
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 14)",1.0164508959124092
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 3, 15)",1.016473050765196
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 0)",0.1343040837553036
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 1)",1.0120864501773428
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 2)",0.537747368104028
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 3)",1.0246967325569838
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 4)",0.135124992128777
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 5)",1.0266564966601974
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 6)",0.5485957582757334
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 7)",1.016923088873688
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 8)",0.1354118173658002
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 9)",1.0225341158429844
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 10)",0.5346513792472405
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 11)",1.0335042926085714
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 12)",0.134360941354954
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 13)",1.020499984757156
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 14)",0.5430999916483098
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 4, 15)",1.013631987869254
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 0)",1.014861036424722
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 1)",0.9987106261051596
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 2)",1.0194242119334882
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 3)",1.0293607416360275
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 4)",1.0188688995875597
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 5)",1.01513464629694
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 6)",1.0259484529035268
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 7)",1.010084456938293
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 8)",1.01373923189907
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 9)",1.0117109789330592
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 10)",1.020075547654263
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 11)",1.0294198016392422
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 12)",1.0295385655541072
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 13)",1.011747203311292
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 14)",1.0314117425586318
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 5, 15)",1.023128638457696
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 0)",0.5407415562442993
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 1)",1.0258748473104862
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 2)",0.5522501044216205
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 3)",1.0146880806019425
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 4)",0.543405662050688
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 5)",1.0331042265729795
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 6)",0.5346104745591732
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 7)",1.0445161374031573
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 8)",0.5470396075644011
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 9)",1.0136882461167729
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 10)",0.544511465503466
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 11)",1.015189746214341
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 12)",0.5493022212043821
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 13)",1.0293435708979006
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 14)",0.5405853028985375
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 6, 15)",1.0268558616983747
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 0)",1.0393900476275575
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 1)",1.0068362460336215
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 2)",1.015505466248848
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 3)",1.0146203704680496
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 4)",1.0252899391676682
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 5)",1.0313075982338873
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 6)",1.0111413820705188
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 7)",1.0193203167885816
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 8)",1.032956682192857
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 9)",1.0096443526709344
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 10)",1.0360878223823056
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 11)",1.022489007981358
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 12)",1.0393094830426837
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 13)",1.0368335114404084
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 14)",1.0059905841917682
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 7, 15)",1.0117199225609077
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 0)",0.1337509215630981
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 1)",1.0086986211135116
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 2)",0.5416270699278533
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 3)",1.027575145670652
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 4)",0.1375249697798614
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 5)",1.0181311400387192
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 6)",0.5374287204167768
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 7)",1.015856653933987
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 8)",0.1356418194708853
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 9)",1.0203929432130578
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 10)",0.5477627681053483
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 11)",1.0162860735825834
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 12)",0.1347103717288054
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 13)",1.0401970247715238
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 14)",0.5425316853474592
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 8, 15)",1.0199674937637822
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 0)",1.0394450611766135
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 1)",1.0177958382189272
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 2)",1.017627963088384
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 3)",1.021914546631565
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 4)",1.0283066967834795
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 5)",1.005158125107544
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 6)",1.0207580473683515
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 7)",1.0380614081277917
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 8)",1.0248454292963027
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 9)",1.005958913401964
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 10)",1.005747391748647
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 11)",1.0234174133490697
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 12)",1.0295142614891246
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 13)",1.0087571170034595
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 14)",1.0241583592843353
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 9, 15)",1.0337693839314537
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(11, 10, 0)",0.5404452588206037
