"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_30
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 1)",1.0181516241700397
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 1)",1.019673932736714
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 1)",1.0304071871603393
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(0, 7, 2)",0.9925810463831568
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 2)",0.996647298041265
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 2)",0.9939026712773112
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 2)",0.9950265151390392
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(0, 7, 3)",1.0244662304844685
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 3)",1.0218367736482057
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 3)",1.0296779175582054
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 3)",1.033255214130353
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(0, 7, 4)",0.992424120952956
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 4)",0.99722839431097
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 4)",0.995198205422126
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 4)",0.9972648160805008
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(0, 7, 5)",1.018314978921745
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 5)",1.0350464447874137
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 5)",1.0176579877316017
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 5)",1.0342435421081462
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(0, 7, 6)",0.9925810463831568
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 6)",0.996647298041265
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 6)",0.99390267215247
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 6)",0.9950265151390392
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(0, 7, 7)",1.0339112136047242
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(0, 7, 7)",1.0218753685826285
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(0, 7, 7)",1.0285143151444995
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(0, 7, 7)",1.0240372895114176
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 0)",0.8381393272049078
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 0)",0.5495840669462869
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 0)",0.4412929754619672
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 0)",0.86426183240956
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 1)",1.0272118103458292
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 1)",1.024869622834508
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 1)",1.0255692602243618
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 1)",1.0084744734379976
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 2)",0.8371800794810609
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 2)",0.5649327208611551
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 2)",0.4423100314677397
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 2)",0.886121983946703
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 3)",1.0305831829825558
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 3)",1.0280291473483758
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 3)",1.0336433591075855
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 3)",1.0158083411188672
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 4)",0.8440264585126525
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 4)",0.5497422098978186
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 4)",0.4410810879026428
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 4)",0.8691248370101194
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 5)",1.0201974767775115
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 5)",1.0216518096718656
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 5)",1.038365138383165
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 5)",1.0169221462433349
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 6)",0.8538190961072056
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 6)",0.5637365264095237
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 6)",0.4415496286114026
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 6)",0.8762302036240701
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 0, 7)",1.032558940601964
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 0, 7)",1.0050416554410682
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 0, 7)",1.033690189695086
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 0, 7)",1.0036298320782715
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 0)",1.039933360642254
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 0)",1.0316661144134738
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 0)",0.9928343737600708
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 0)",1.037252706345096
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 1)",1.011083858832832
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 1)",1.039687833544359
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 1)",1.0093228406417003
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 1)",1.0174978275905624
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 2)",1.031284115699521
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 2)",1.0386290223581411
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 2)",1.0030035888278213
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 2)",1.0398450341872658
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 3)",1.010609613542954
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 3)",1.0407962000664286
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 3)",1.0102201782821891
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 3)",1.0202082066734706
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 4)",1.0161463610296924
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 4)",1.0293625331985194
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 4)",0.9998554592552276
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 4)",1.0265226829860552
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 5)",1.0209020562239868
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 5)",1.0302738667153022
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 5)",1.0162581322528228
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 5)",1.0310861967348477
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 6)",1.030498416203259
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 6)",1.028650234015014
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 6)",1.0055307515934662
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 6)",1.0325364085434796
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 1, 7)",1.0265496493293242
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 1, 7)",1.0368742045613422
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 1, 7)",1.0211185443701392
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 1, 7)",1.0187917059067453
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 0)",0.8588913573155976
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 0)",0.5583051183151583
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 0)",0.4510476439495686
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 0)",0.882627705422384
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 1)",1.0164652923430206
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 1)",1.0177066868687514
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 1)",1.0307663016295563
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 1)",1.018197734034858
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 2)",0.8634775192463847
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 2)",0.5648646833388579
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 2)",0.4432710708595496
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 2)",0.8720225296725849
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 3)",1.035757686561524
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 3)",1.01423043248036
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 3)",1.0354238268466265
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 3)",1.024091734087852
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 4)",0.8617188136707474
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 4)",0.5513989458992035
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 4)",0.4542367911105127
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 4)",0.87433770171295
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 5)",1.0105998102628586
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 5)",1.0186587575599138
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 5)",1.0313898642897246
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 5)",1.0079792007834445
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 6)",0.8468659712968765
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 6)",0.5591783669336039
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 6)",0.4403857293712206
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 6)",0.8737742997102107
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 2, 7)",1.025990703760411
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 2, 7)",1.0178478629476633
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 2, 7)",1.039058823437074
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 2, 7)",1.034451182091196
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 0)",1.0240350260240894
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 0)",1.0333323161323846
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 0)",1.0115443675525788
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 0)",1.0258447847920338
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 1)",1.0051899210406798
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 1)",1.0258152804619725
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 1)",1.0147215226030954
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 1)",1.029637847098199
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 2)",1.035011025039088
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 2)",1.033696659659691
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 2)",1.0252297894313958
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 2)",1.031482367853605
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 3)",1.0202027574603223
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 3)",1.0417735568180375
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 3)",1.0262931550135663
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 3)",1.0300268346721635
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 4)",1.026367067821936
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 4)",1.025251431412885
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 4)",1.0010032929507795
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 4)",1.0242884891968924
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 5)",1.019232124643826
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 5)",1.0355095436887205
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 5)",1.020840941893457
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 5)",1.0422836011041865
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 6)",1.0278327302027306
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 6)",1.0371719520704337
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 6)",1.0137363841619809
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 6)",1.0290634008773512
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 3, 7)",1.0264475031449127
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 3, 7)",1.0355929605098564
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 3, 7)",1.0155148826760318
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 3, 7)",1.0270657422227505
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 0)",0.8438900036253941
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 0)",0.5549536900479967
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 0)",0.4358991763644337
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 0)",0.8677905933650206
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 1)",1.027250154799857
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 1)",1.021929872738829
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 1)",1.0189416467768009
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 1)",1.0233429035730106
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 2)",0.8524033094231621
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 2)",0.564610610772171
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 2)",0.4451892643276703
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 2)",0.8729001757945734
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 3)",1.0302878647611489
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 3)",1.0103757469367896
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 3)",1.027297378776814
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 3)",1.008241031473405
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 4)",0.855626401642282
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 4)",0.5487883015317185
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 4)",0.4453201231472077
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 4)",0.8763786390882289
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 5)",1.0244392539758462
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 5)",1.0234798208912423
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 5)",1.033851941987621
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 5)",1.024708124055199
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 6)",0.8512021987037369
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 6)",0.5597311037072383
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 6)",0.4461898410099232
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 6)",0.8846646336163064
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 4, 7)",1.0385255179140709
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 4, 7)",1.0133788967777495
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 4, 7)",1.0309676431511998
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 4, 7)",1.0202827149174494
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 0)",1.031393603444816
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 0)",1.027584311147001
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 0)",1.0183811858711689
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 0)",1.0270066152055637
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 1)",0.9983222956372704
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 1)",1.0237966188257004
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 1)",1.0201751070692306
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 1)",1.0203869587307088
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 2)",1.0293220860988084
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 2)",1.0359440624094398
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 2)",1.0081986701324153
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 2)",1.0334871107019634
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 3)",1.0231608944664703
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 3)",1.0352609470443437
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 3)",1.0021437969342128
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 3)",1.0174525451057397
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 4)",1.037603830768577
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 4)",1.0275567590263868
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 4)",1.0116159739730628
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 4)",1.0189783926280849
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 5)",1.0177737031938725
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 5)",1.0308120226175783
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 5)",1.005132085390073
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 5)",1.025288654460855
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 6)",1.0370500525129125
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 6)",1.0386017786501505
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 6)",1.0113396290943544
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 6)",1.0382840300772538
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 5, 7)",1.0275722180146507
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 5, 7)",1.0321651716310831
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 5, 7)",1.0038392614133
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 5, 7)",1.0211214543496854
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 0)",0.8617188142965077
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 0)",0.5513989549312432
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 0)",0.4542367998168438
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 0)",0.874337698091054
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 1)",1.02618851968231
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 1)",1.010245621895309
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 1)",1.018356021973024
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 1)",1.013435174407472
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 2)",0.8623798740677789
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 2)",0.5614521942526817
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 2)",0.4466670657359882
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 2)",0.87730600933276
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 3)",1.0265025768562313
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 3)",1.0201699484235198
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 3)",1.0391748729531776
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 3)",1.038706074236982
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 4)",0.8588913522497182
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 4)",0.5583051185213922
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 4)",0.4510476499654107
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 4)",0.8826276995986949
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 5)",1.0155299481744182
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 5)",1.0189819951124428
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 5)",1.0362584778854589
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 5)",1.0056342259641242
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 6)",0.858288941608489
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 6)",0.5555136101906452
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 6)",0.4440532545105508
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 6)",0.8802296844638366
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 6, 7)",1.0276460340839702
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 6, 7)",1.0184977991566695
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 6, 7)",1.0582050658617557
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 6, 7)",1.035024399995175
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 7, 0)",1.0110580780397949
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 7, 0)",1.0235456958451763
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 7, 0)",1.009632033468747
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 7, 0)",1.0161507292874532
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 7, 1)",1.0156380089057824
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 7, 1)",1.0301238092098115
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 7, 1)",1.0089257154785336
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 7, 1)",1.023516593171381
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 7, 2)",1.0259239428125744
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 7, 2)",1.0289787096031364
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 7, 2)",1.0184048625540565
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 7, 2)",1.010839708872013
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 7, 3)",1.0161422964882416
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 7, 3)",1.0456171703057238
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 7, 3)",1.0059403653300154
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 7, 3)",1.0256953715529835
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 7, 4)",1.0149013162075102
"(16, 32)",4,8,3,scale_offset,scale_offset,subtractive,random,42,"(1, 7, 4)",1.0341905767453237
"(16, 32)",4,8,3,sign_value,sign_value,subtractive,random,42,"(1, 7, 4)",1.0216222233594967
"(16, 32)",4,8,3,gray,gray,subtractive,random,42,"(1, 7, 4)",1.011290632234089
"(16, 32)",4,8,3,complement,complement,subtractive,random,42,"(1, 7, 5)",1.0165195969342002
