"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_10
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 3, 4, 4)",1.0435264676442866
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 3, 4, 6)",1.053518442505054
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 3, 6, 2)",1.040415357049986
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 3, 6, 4)",1.0608999750679686
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 3, 6, 6)",1.0515597456967014
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 0, 2)",0.1838235463904776
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 0, 4)",0.1786868112587132
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 0, 6)",0.1804721501354881
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 2, 2)",0.1821310106526919
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 2, 4)",0.1796567794916471
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 2, 6)",0.1808177903351043
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 4, 2)",0.1812136596480899
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 4, 4)",0.1826489930221028
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 4, 6)",0.1796990733866747
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 6, 2)",0.1810933083143734
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 6, 4)",0.1786073738447723
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 4, 6, 6)",0.1819018375641519
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 0, 2)",1.047432690440291
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 0, 4)",1.0401777149009552
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 0, 6)",1.0544682831265937
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 2, 2)",1.03932450227227
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 2, 4)",1.0592964151509252
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 2, 6)",1.0389392057657172
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 4, 2)",1.0615416865440257
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 4, 4)",1.0558744275575234
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 4, 6)",1.047186601557483
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 6, 2)",1.0341240699667802
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 6, 4)",1.0518371673506444
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 5, 6, 6)",1.0300728759074325
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 0, 2)",0.1787568142564838
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 0, 4)",0.1802865188081052
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 0, 6)",0.1765032859997351
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 2, 2)",0.1779854240921888
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 2, 4)",0.1777081083460043
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 2, 6)",0.1765119185154322
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 4, 2)",0.1792778947471491
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 4, 4)",0.1796550207069381
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 4, 6)",0.1784399893900508
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 6, 2)",0.1775816863085595
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 6, 4)",0.180153680646415
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 6, 6, 6)",0.1754519410267203
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 0, 2)",1.052979043531407
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 0, 4)",1.041641245981347
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 0, 6)",1.0510799935337336
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 2, 2)",1.0520209441995576
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 2, 4)",1.0625109992002015
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 2, 6)",1.0546499914941418
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 4, 2)",1.047701164762319
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 4, 4)",1.0403967039987034
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 4, 6)",1.0600718279589096
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 6, 2)",1.0522765405715524
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 6, 4)",1.0645070979326523
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 3, 7, 6, 6)",1.050362554009355
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 1, 2)",0.1789165593444358
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 1, 4)",0.1750664573846032
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 1, 6)",0.1820689760897437
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 3, 2)",0.1808362318419539
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 3, 4)",0.1777240738363694
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 3, 6)",0.1731387276719996
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 5, 2)",0.1766971726936489
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 5, 4)",0.1779458119586909
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 5, 6)",0.1820544745379743
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 7, 2)",0.1790463318483377
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 7, 4)",0.1782903363526674
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 0, 7, 6)",0.1781548490925571
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 1, 2)",1.06176016943409
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 1, 4)",1.052525021049744
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 1, 6)",1.0516868850476273
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 3, 2)",1.0506537642801432
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 3, 4)",1.0493858732128214
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 3, 6)",1.070308029844435
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 5, 2)",1.0495982461939557
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 5, 4)",1.059103330834916
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 5, 6)",1.0494106430692085
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 7, 2)",1.0481228689222355
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 7, 4)",1.0306528266977049
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 1, 7, 6)",1.0602919474096404
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 1, 2)",0.1765514208741969
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 1, 4)",0.1803831541452146
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 1, 6)",0.1788567741478977
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 3, 2)",0.1775546703428895
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 3, 4)",0.1817734455458138
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 3, 6)",0.1798041381570478
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 5, 2)",0.177937437169545
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 5, 4)",0.1749704976225306
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 5, 6)",0.1797042864768176
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 7, 2)",0.1787579548564684
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 7, 4)",0.1792640759301982
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 2, 7, 6)",0.1797971754660433
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 1, 2)",1.0581808200030016
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 1, 4)",1.044429768781022
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 1, 6)",1.064253302998358
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 3, 2)",1.046714890459693
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 3, 4)",1.0310813323432702
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 3, 6)",1.0392754678877814
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 5, 2)",1.0630350757520557
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 5, 4)",1.033228458923027
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 5, 6)",1.057009014597717
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 7, 2)",1.052260102831715
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 7, 4)",1.0438824367087836
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 3, 7, 6)",1.0507637035752122
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 1, 2)",0.1756452108423058
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 1, 4)",0.1777999702971316
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 1, 6)",0.179491512180631
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 3, 2)",0.1800937998342239
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 3, 4)",0.1777803915087086
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 3, 6)",0.176923158645564
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 5, 2)",0.1813635797385711
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 5, 4)",0.1759494633568437
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 5, 6)",0.1799082016540973
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 7, 2)",0.1773317106677004
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 7, 4)",0.1786559036438348
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 4, 7, 6)",0.1794146352390276
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 1, 2)",1.0547951129212485
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 1, 4)",1.050994023007443
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 1, 6)",1.0586998470955344
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 3, 2)",1.0770914585916225
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 3, 4)",1.0412639051914605
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 3, 6)",1.04858714813717
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 5, 2)",1.0606408935253235
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 5, 4)",1.0545923903568275
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 5, 6)",1.0494054766822465
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 7, 2)",1.0532992688018197
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 7, 4)",1.0580696048435283
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 5, 7, 6)",1.054164102375951
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 1, 2)",0.1834065562308925
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 1, 4)",0.180206052220439
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 1, 6)",0.1786153416362533
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 3, 2)",0.1792677454377182
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 3, 4)",0.175924914444096
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 3, 6)",0.1791831157640636
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 5, 2)",0.1768541278678059
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 5, 4)",0.1825780985285594
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 5, 6)",0.1803562288310607
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 7, 2)",0.1797777674249049
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 7, 4)",0.1790253036321207
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 6, 7, 6)",0.1781492296209358
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 1, 2)",1.057489102664288
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 1, 4)",1.038242120334437
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 1, 6)",1.0499377401111545
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 3, 2)",1.065379051425854
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 3, 4)",1.0525991522190823
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 3, 6)",1.0595736472570727
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 5, 2)",1.052123991303908
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 5, 4)",1.0375963842523577
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 5, 6)",1.0568446443909425
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 7, 2)",1.0442327403730365
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 7, 4)",1.0528178330882736
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 4, 7, 7, 6)",1.0593215975536718
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 0, 2)",0.1804408731927998
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 0, 4)",0.1764969740917301
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 0, 6)",0.180493810311714
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 2, 2)",0.1848013017357413
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 2, 4)",0.1779088962497179
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 2, 6)",0.1824971098683456
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 4, 2)",0.1800736376000672
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 4, 4)",0.1773688098381076
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 4, 6)",0.1808632960515589
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 6, 2)",0.1820193510313566
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 6, 4)",0.1805266946464009
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 0, 6, 6)",0.182504602023964
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 0, 2)",1.0505159132978346
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 0, 4)",1.042021668836087
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 0, 6)",1.0480204251725396
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 2, 2)",1.05328117315518
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 2, 4)",1.0628164617941842
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 2, 6)",1.0419332953315763
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 4, 2)",1.0531147676864467
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 4, 4)",1.0502220921574343
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 4, 6)",1.0400736847277232
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 6, 2)",1.0524890777142486
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 6, 4)",1.0677930889015357
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 1, 6, 6)",1.0380198525280973
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 0, 2)",0.1789684078072019
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 0, 4)",0.1796983569339078
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 0, 6)",0.1745984676703972
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 2, 2)",0.177697830254379
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 2, 4)",0.1829969644843296
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 2, 6)",0.1782427602310882
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 4, 2)",0.177579957914831
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 4, 4)",0.175931382896821
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 4, 6)",0.1801595186236505
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 6, 2)",0.1791564994207813
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 6, 4)",0.1806882756723211
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 2, 6, 6)",0.1798113109928056
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 0, 2)",1.0504927805654103
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 0, 4)",1.0403264442898583
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 0, 6)",1.047263752118746
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 2, 2)",1.0261960829027843
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 2, 4)",1.054039693510955
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 2, 6)",1.053322966901162
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 4, 2)",1.0503365486693208
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 4, 4)",1.04201270576509
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 4, 6)",1.041673610708515
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 6, 2)",1.0397033682564107
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 6, 4)",1.0633349853080367
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 3, 6, 6)",1.0525011347209623
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 0, 2)",0.1789135391081552
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 0, 4)",0.1765266552455562
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 0, 6)",0.1804290574983707
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 2, 2)",0.1789546738516523
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 2, 4)",0.1773530548973401
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 2, 6)",0.1821160297008414
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 4, 2)",0.1815761695872026
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 4, 4)",0.1817179130147071
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 4, 6)",0.1779031092449037
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 6, 2)",0.1797358689066821
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 6, 4)",0.1768422179122887
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 4, 6, 6)",0.1791113468923051
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 0, 2)",1.0604871346311269
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 0, 4)",1.0511343479774742
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 0, 6)",1.040443434717081
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 2, 2)",1.051027979067374
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 2, 4)",1.0517631183694385
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 2, 6)",1.0522456436172232
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 4, 2)",1.052915086936926
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 4, 4)",1.0430635816607352
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 4, 6)",1.064855123274956
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 6, 2)",1.0495363406845195
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 6, 4)",1.066421094655791
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 5, 6, 6)",1.0525577821692544
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 0, 2)",0.1801843025022493
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 0, 4)",0.175931397810078
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 0, 6)",0.1757283129623977
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 2, 2)",0.1766118786432313
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 2, 4)",0.181887213930438
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 2, 6)",0.174162926268026
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 4, 2)",0.1808367970029322
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 4, 4)",0.1796983546641157
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 4, 6)",0.1796643658408099
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 6, 2)",0.1772307388254127
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 6, 4)",0.1777991013484873
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(0, 5, 6, 6, 6)",0.1782914489940561
