"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_nonlin_channel
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 0, 4)",0.0267446402761143
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 0, 6)",0.0265440580415813
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 2, 0)",0.0264604383054864
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 2, 2)",0.0268813935882417
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 2, 4)",0.0267753407620175
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 2, 6)",0.026606946806336
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 4, 0)",0.0270566684419844
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 4, 2)",0.0266448301448235
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 4, 4)",0.0266933891112852
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 4, 6)",0.0264566394696273
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 6, 0)",0.0269020645369979
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 6, 2)",0.0264675231584451
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 6, 4)",0.0267178503233075
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 4, 6, 6)",0.0266589349762187
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 0, 0)",1.025795861244576
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 0, 2)",1.0274403004907025
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 0, 4)",1.0198801363138328
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 0, 6)",1.0219581170668752
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 2, 0)",1.0418443174211791
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 2, 2)",1.0288360616834131
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 2, 4)",1.0363346089389385
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 2, 6)",1.0414716627759573
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 4, 0)",1.0155557728424802
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 4, 2)",1.0300851499134094
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 4, 4)",1.0332557455542597
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 4, 6)",1.0210992772558345
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 6, 0)",1.0278405282125476
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 6, 2)",1.035341129685168
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 6, 4)",1.0320562060175882
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 5, 6, 6)",1.0362273961506112
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 0, 0)",0.026771456844024
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 0, 2)",0.0269011975903304
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 0, 4)",0.0269847505706849
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 0, 6)",0.0266741602800001
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 2, 0)",0.0267647891702141
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 2, 2)",0.0266067281681137
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 2, 4)",0.0267626686012395
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 2, 6)",0.02663913304606
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 4, 0)",0.0268173719909494
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 4, 2)",0.0269740883910112
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 4, 4)",0.0271005290384135
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 4, 6)",0.0265886494960507
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 6, 0)",0.0265462378239271
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 6, 2)",0.0263026799000112
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 6, 4)",0.0264343614772838
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 6, 6, 6)",0.026638731535204
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 0, 0)",1.0398528424302895
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 0, 2)",1.0294740641428588
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 0, 4)",1.0410977112067012
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 0, 6)",1.0288411998678977
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 2, 0)",1.0265840580542958
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 2, 2)",1.0331626605313229
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 2, 4)",1.033447944699738
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 2, 6)",1.026278530800738
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 4, 0)",1.0337889795067874
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 4, 2)",1.0331804996747598
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 4, 4)",1.028696335538532
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 4, 6)",1.029090467831283
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 6, 0)",1.0394560674233482
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 6, 2)",1.021403214763596
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 6, 4)",1.03112383762673
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 1, 7, 6, 6)",1.016818085317219
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 1, 0)",0.0265918618007736
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 1, 2)",0.026808682713658
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 1, 4)",0.0264013721635579
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 1, 6)",0.0267193003537293
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 3, 0)",0.02646342568331
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 3, 2)",0.026697317325208
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 3, 4)",0.0265894382579305
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 3, 6)",0.0264913532809373
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 5, 0)",0.0262862255668012
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 5, 2)",0.0265914072621517
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 5, 4)",0.0266996246671204
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 5, 6)",0.0269151271586358
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 7, 0)",0.0264160278133862
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 7, 2)",0.0267619634587771
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 7, 4)",0.0260762701168546
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 0, 7, 6)",0.0269167200924365
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 1, 0)",1.0160769651610964
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 1, 2)",1.018535944254606
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 1, 4)",1.0236962577541715
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 1, 6)",1.028625080958952
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 3, 0)",1.0176834398256611
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 3, 2)",1.0226256757325451
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 3, 4)",1.0169475534265138
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 3, 6)",1.0280830531797918
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 5, 0)",1.0238609732612909
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 5, 2)",1.0109653543264563
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 5, 4)",1.0342696153793665
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 5, 6)",1.0144409030151325
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 7, 0)",1.0166654503525328
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 7, 2)",1.039778754104857
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 7, 4)",1.0145839730130652
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 1, 7, 6)",1.0311615855183431
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 1, 0)",0.0261126788023488
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 1, 2)",0.0265798261954342
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 1, 4)",0.0261086130657052
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 1, 6)",0.0265492416063254
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 3, 0)",0.0263377655456507
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 3, 2)",0.0261373311754611
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 3, 4)",0.0266378694997901
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 3, 6)",0.0260265388096939
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 5, 0)",0.0265166993944278
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 5, 2)",0.0264476208613202
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 5, 4)",0.0263085955573834
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 5, 6)",0.0263540139396181
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 7, 0)",0.0262272351547238
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 7, 2)",0.0263644339525287
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 7, 4)",0.026143800177439
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 2, 7, 6)",0.0264662023899467
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 1, 0)",1.0180995637689356
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 1, 2)",1.0392175205665752
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 1, 4)",1.0108781899370265
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 1, 6)",1.0310798481743335
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 3, 0)",1.0230869243131184
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 3, 2)",1.0259518951540385
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 3, 4)",1.0217071490246157
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 3, 6)",1.0293546711781738
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 5, 0)",1.006425113715344
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 5, 2)",1.0347875383218268
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 5, 4)",1.0203256997177128
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 5, 6)",1.0316510072752585
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 7, 0)",1.0222865584376009
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 7, 2)",1.0186975745016476
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 7, 4)",1.0209940951755576
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 3, 7, 6)",1.0118429862529112
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 1, 0)",0.0265674228409966
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 1, 2)",0.0269632075122205
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 1, 4)",0.0261576680237418
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 1, 6)",0.0269359367016638
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 3, 0)",0.0269979694992535
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 3, 2)",0.0270075877204255
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 3, 4)",0.0264702561531775
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 3, 6)",0.0271527247555462
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 5, 0)",0.0263485214987168
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 5, 2)",0.0266910695155619
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 5, 4)",0.0266868131979821
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 5, 6)",0.0269805671779415
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 7, 0)",0.0265318576086276
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 7, 2)",0.0268956449962416
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 7, 4)",0.0266787142660254
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 4, 7, 6)",0.0267018152848387
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 1, 0)",1.023273269903435
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 1, 2)",1.009906565786511
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 1, 4)",1.0150295015530066
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 1, 6)",1.0127604378205788
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 3, 0)",1.0148044190524477
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 3, 2)",1.0229412995122136
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 3, 4)",1.0100711185008404
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 3, 6)",1.0301130729691477
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 5, 0)",1.0231476686159464
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 5, 2)",1.028129216175132
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 5, 4)",1.0450817342549874
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 5, 6)",1.0213829158180898
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 7, 0)",1.018362524476988
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 7, 2)",1.043665690104993
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 7, 4)",1.0310638197429616
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 5, 7, 6)",1.0263128867103426
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 1, 0)",0.0262443408467214
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 1, 2)",0.0264167131065111
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 1, 4)",0.0265544510713512
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 1, 6)",0.0265628531868378
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 3, 0)",0.0261352534115547
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 3, 2)",0.0262844437974209
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 3, 4)",0.0260504128945548
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 3, 6)",0.0261256228622428
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 5, 0)",0.0261341608383885
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 5, 2)",0.0261346289764115
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 5, 4)",0.0260971883022551
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 5, 6)",0.0267293303516997
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 7, 0)",0.0262762852275548
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 7, 2)",0.0265115254298081
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 7, 4)",0.0262138631562998
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 6, 7, 6)",0.0259574507463368
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 1, 0)",1.0136349953608663
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 1, 2)",1.032587736549991
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 1, 4)",1.013960506482003
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 1, 6)",1.0344055845104974
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 3, 0)",1.0217891438594906
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 3, 2)",1.0232098314197962
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 3, 4)",1.020388889029858
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 3, 6)",1.0211731513848143
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 5, 0)",1.0192214062388645
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 5, 2)",1.0413603606735482
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 5, 4)",1.014516873907408
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 5, 6)",1.0315028387399228
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 7, 0)",1.0058288421220247
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 7, 2)",1.0060413077019186
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 7, 4)",1.0290948096565875
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 2, 7, 7, 6)",1.0137138787113087
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 0, 0)",0.0262401227111862
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 0, 2)",0.0262751002377462
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 0, 4)",0.0263021843535563
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 0, 6)",0.0262874037011388
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 2, 0)",0.0264205497192497
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 2, 2)",0.0263716007735672
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 2, 4)",0.0267365353708724
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 2, 6)",0.0265139249183168
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 4, 0)",0.0264040969636784
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 4, 2)",0.0259424290734321
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 4, 4)",0.0265855732213427
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 4, 6)",0.026201620797318
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 6, 0)",0.0263690439118462
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 6, 2)",0.0265695243735159
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 6, 4)",0.0265260028446384
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 0, 6, 6)",0.0262072190796963
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 1, 0, 0)",1.0341063769393817
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 1, 0, 2)",1.0251357493357307
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 1, 0, 4)",1.022939463984493
"(16, 32)",4,8,5,scale_offset,scale_offset,replacement,random,42,"(6, 3, 1, 0, 6)",1.0294638948935797
